cislo_licence,ev_cislo,nazev,psc,obec,ulice,cp,okres,kraj,pocet_zdroju
110100550,1,Elektrárna Třebovice,72200,Ostrava,Elektrárenská,5562/17,Ostrava-město,Moravskoslezský,2
110100550,2,Teplárna Přívoz,70200,Ostrava,Křišťanova,1122,Ostrava-město,Moravskoslezský,2
110100550,3,Teplárna Olomouc,77211,Olomouc,Tovární,839/46,Olomouc,Olomoucký,2
110100550,4,Teplárna Přerov,75042,Přerov,Tovačovská,2924/18,Přerov,Olomoucký,2
110100550,5,Teplárna Frýdek-Místek,73805,Frýdek-Místek,Nádražní,,Frýdek-Místek,Moravskoslezský,1
110100550,6,Teplárna Krnov,79401,Krnov,Revoluční,960/51,Bruntál,Moravskoslezský,2
110100550,7,Teplárna Karviná,73506,Karviná,Svobody,5,Karviná,Moravskoslezský,3
110100550,8,Teplárna Čs. armády,73506,Karviná,Československé armády,,Karviná,Moravskoslezský,2
110100550,13,Provozovna Tonak,74101,Nový Jičín,Zborovská,823/65,Nový Jičín,Moravskoslezský,2
110100550,14,Provozovna Loučka,74101,Nový Jičín,Loučka,445/14,Nový Jičín,Moravskoslezský,1
110100550,15,Provozovna Bulharská,74101,Nový Jičín,Bulharská,747/15,Nový Jičín,Moravskoslezský,1
110100550,16,Provozovna Trlicova,74101,Nový Jičín,Trlicova,1783/10,Nový Jičín,Moravskoslezský,1
110100550,17,Provozovna Bazén,74101,Nový Jičín,Novosady,914/10,Nový Jičín,Moravskoslezský,2
110100550,18,Výměníková stanice SPC 3,79401,Krnov,Sídliště pod Civínem,,Bruntál,Moravskoslezský,1
110100550,19,K 745,41301,Roudnice nad Labem,Alej,17,Litoměřice,Ústecký,2
110100550,20,G940 Centrum Babylon Liberec,46001,Liberec,Nitranská,,Liberec,Liberecký,1
110100550,21,Provozovna Tonak II,74101,Nový Jičín,Zborovská,823/65,Nový Jičín,Moravskoslezský,1
110100550,22,PK Lutín,78349,Lutín,Na Sídlišti,,Olomouc,Olomoucký,1
110100550,23,G446 OC Bucharova,15500,Praha,Bucharova,2946/18,,,1
110202215,1,MVE - Danuta Špačková,55101,Šestajovice,Šestajovice,12,Náchod,Královéhradecký,1
111226009,1,FVE DDK Bohemia s.r.o. - Hovorany,69612,Hovorany,Hovorany,,Hodonín,Jihomoravský,1
111226009,2,FVE DDK Bohemia s.r.o. - Petrov,69665,Petrov,Petrov,448,Hodonín,Jihomoravský,1
110100566,1,ODPLYNĚNÍ SKLÁDKY,73535,Horní Suchá,Horní Suchá,,Karviná,Moravskoslezský,1
110100566,2,PLYNOVÉ TURBÍNY,73535,Horní Suchá,Horní Suchá,,Karviná,Moravskoslezský,3
110100987,1,Výtopna Tanvald - Žďár 159,46841,Tanvald,Žďár,159,Jablonec nad Nisou,Liberecký,7
110100987,2,Kotelna Desná I,46861,Desná,Údolní,411,Jablonec nad Nisou,Liberecký,2
111533482,1,Kogenerace Novodvorská,73801,Frýdek-Místek,Novodvorská,3422,Frýdek-Místek,Moravskoslezský,1
110102088,1,Kochánov,34181,Hartmanice,Kochánov,,Klatovy,Plzeňský,3
110100824,1,MVE ŠIROKÝ BROD,79084,Mikulovice,Široký Brod,,Jeseník,Olomoucký,1
110202527,1,MVE - DOTEX Dobrá n. S. a.s.,58291,Nová Ves u Světlé,Nová Ves u Světlé,69,Havlíčkův Brod,Vysočina,2
110202527,2,FVE DOTEX,58291,Nová Ves u Světlé,Nová Ves u Světlé,69,Havlíčkův Brod,Vysočina,1
110100393,1,"DEZA, a.s. - TEPLÁRNA I",75728,Valašské Meziříčí,Masarykova,,Vsetín,Zlínský,3
110100393,2,"DEZA, a.s. - TEPLÁRNA II",75701,Valašské Meziříčí,Masarykova,,Vsetín,Zlínský,1
110101318,1,A n e n s k á,74101,Nový Jičín,Anenská,596/33,Nový Jičín,Moravskoslezský,1
110101318,2,V a n č u r o v a,74101,Nový Jičín,Vančurova,496/16,Nový Jičín,Moravskoslezský,1
110202590,1,MVE ČERVENÝ MLÝN,27351,Unhošť,Samota Červený mlýn,177,Kladno,Středočeský,1
110303880,1,MVE Koroužné,59301,Koroužné,Koroužné,41,Žďár nad Sázavou,Vysočina,2
110303880,2,MVE Nesměř,59401,Dolní Heřmanice,Rekreační středisko Nesměř,,Žďár nad Sázavou,Vysočina,1
111835166,1,"Výroba DT - Výhybkárna a strojírna, a.s.",79711,Prostějov,Dolní,3137/100,Prostějov,Olomoucký,1
110404155,1,ŘÍZENÁ SKLÁDKA TUHÝCH ODPADŮ - LOM BABÍN II,27062,Rynholec,Rynholec,347,Rakovník,Středočeský,2
110101763,1,"Malá vodní elektrárna č.4, Jez Bolelouc",78375,Dub nad Moravou,Dub nad Moravou,,Olomouc,Olomoucký,1
110100766,1,EDUARD JAROŠ - MALÁ VODNÍ ELEKTRÁRNA,67932,Svitávka,Svatopluka Čecha,119,Blansko,Jihomoravský,1
110101779,1,DT výhybkárna a mostárna a.s.,79711,Prostějov,Dolní,100,Prostějov,Olomoucký,1
112036334,1,FVE - Cejl - D,60200,Brno,Cejl,,Brno-město,Jihomoravský,1
112036334,2,FVE - Cejl - E,60200,Brno,Cejl,,Brno-město,Jihomoravský,1
112036334,3,FVE - Cejl - FGH,60200,Brno,Cejl,,Brno-město,Jihomoravský,1
110202881,1,MVE Osek nad Bečvou,75122,Osek nad Bečvou,Osek nad Bečvou,83,Přerov,Olomoucký,1
110202881,3,MVE Jeseník nad Odrou,74233,Jeseník nad Odrou,Jeseník nad Odrou,278,Nový Jičín,Moravskoslezský,2
110202881,4,MVE Lýsky,Lýsky,,Ve Mlýně,1,Přerov,Olomoucký,1
111533522,1,Vodní elektrárna Vranov nad Dyjí,67103,Vranov nad Dyjí,Havlíčkovo nábřeží,418,Znojmo,Jihomoravský,3
111533522,2,Vodní elektrárna Znojmo,66902,Znojmo,Mlýnská,,Znojmo,Jihomoravský,2
111533522,3,Vodní elektrárna Vír I,59266,Vír,Vír,269,Žďár nad Sázavou,Vysočina,2
111533522,4,Vodní elektrárna Vír II,59266,Vír,Vír,270,Žďár nad Sázavou,Vysočina,1
111533522,5,Vodní elektrárna Soběnov,38241,Kaplice,Kaplice,,Český Krumlov,Jihočeský,2
111533522,6,Vodní elektrárna Písek,39701,Písek,nábřeží,1,Písek,Jihočeský,1
111533522,7,Teplárna Mydlovary,37349,Mydlovary,Mydlovary,70,České Budějovice,Jihočeský,1
111533522,8,Vodní elektrárna Vranov 3,67103,Vranov nad Dyjí,Vranov nad Dyjí,,Znojmo,Jihomoravský,2
111533522,9,Teplárna Mydlovary II - energoblok na biomasu,37349,Mydlovary,Mydlovary,70,České Budějovice,Jihočeský,1
111533522,10,Vodní elektrárna Vranov 2,67103,Vranov nad Dyjí,Havlíčkovo nábřeží,,Znojmo,Jihomoravský,1
111533522,11,Micro CHP školka Háječek,37001,České Budějovice,F. A. Gerstnera,1735/2,České Budějovice,Jihočeský,1
111533522,12,Vodní elektrárna Bělidlo,78701,Šumperk,Žerotínova,,Šumperk,Olomoucký,2
111533522,13,Fotovoltaická elektrárna Mydlovary I,37349,Mydlovary,Mydlovary,70,České Budějovice,Jihočeský,1
111533522,14,Fotovoltaická elektrárna Mydlovary II,37349,Mydlovary,Mydlovary,70,České Budějovice,Jihočeský,1
111533522,15,Fotovoltaická elektrárna Mydlovary III,37349,Mydlovary,Mydlovary,,České Budějovice,Jihočeský,1
111533522,16,Fotovoltaická elektrárna Mydlovary IV,37349,Mydlovary,Mydlovary,,České Budějovice,Jihočeský,1
111533522,17,Fotovoltaická elektrárna Písek,39701,Písek,nábřeží,1,Písek,Jihočeský,1
111533522,18,Fotovoltaická Vír I,59266,Vír,Vír,269,Žďár nad Sázavou,Vysočina,1
111533522,19,Fotovoltaická Vír II,59266,Vír,Vír,270,Žďár nad Sázavou,Vysočina,1
111533522,20,Vodní elektrárna Jindřichov,78823,Jindřichov,Jindřichov,,Šumperk,Olomoucký,2
111533522,21,"KJ Soběslav, Náměstí",39201,Soběslav,Náměstí republiky,110,Tábor,Jihočeský,1
111533522,22,"KJ Soběslav, Spartak",39201,Soběslav,Nová,401,Tábor,Jihočeský,1
111533522,23,"KJ Třeboň, Bertiny lázně",37901,Třeboň,Tylova,,Jindřichův Hradec,Jihočeský,1
111533522,24,"KJ Soběslav, Svákov",39201,Soběslav,Sídliště Svákov,884,Tábor,Jihočeský,1
111533522,25,"KJ Frymburk, Wellness Hotel",38279,Frymburk,Frymburk,140,Český Krumlov,Jihočeský,1
111533522,26,Vodní elektrárna Veselí nad Moravou,69801,Veselí nad Moravou,Zámecká,13/13,Hodonín,Jihomoravský,2
111533522,27,KJ TS Jablunkov,73991,Jablunkov,Bukovecká,51,Frýdek-Místek,Moravskoslezský,1
111533522,28,"KJ Blatná, Nad Lomnicí",38801,Blatná,Nad Lomnicí,,Strakonice,Jihočeský,1
111533522,29,"KJ Blatná, Čechova",38801,Blatná,Čechova,90,Strakonice,Jihočeský,1
111533522,30,"KJ Velešín, Nad Cihelnou",38232,Velešín,Nad Cihelnou,604,Český Krumlov,Jihočeský,1
111533522,31,"KJ Velešín, Sídliště",38232,Velešín,Sídliště,526,Český Krumlov,Jihočeský,1
111533522,32,KJ Oslavany,66412,Oslavany,Školní,,Brno-venkov,Jihomoravský,1
111533522,33,"KJ Dačice, kotelna Ant. Dvořáka",38001,Dačice,Ant. Dvořáka,224,Jindřichův Hradec,Jihočeský,1
111533522,34,KJ SBF Vítkov,74901,Vítkov,Wolkerova,,Opava,Moravskoslezský,1
111533522,35,KJ Kamenice nad Lipou,39470,Kamenice nad Lipou,Za Kulturním domem,,Pelhřimov,Vysočina,1
111533522,36,KJ Lasselsberger Chlumčany,33442,Chlumčany,U Keramičky,,Plzeň-jih,Plzeňský,2
111533522,37,KJ Lišov,37372,Lišov,Nová,612,České Budějovice,Jihočeský,1
111533522,38,KJ Chrastava,46331,Chrastava,Liberecká,573,Liberec,Liberecký,1
111533522,39,"KJ Eligo Brno, Hněvkovského",61700,Brno,Hněvkovského,,Brno-město,Jihomoravský,1
111533522,40,KJ Rožmitál pod Třemšínem,26242,Rožmitál pod Třemšínem,Sídliště,,Příbram,Středočeský,1
111533522,41,KJ Benešov nad Ploučnicí,40722,Benešov nad Ploučnicí,Sídliště,652,Děčín,Ústecký,1
111533522,42,KJ Vítkov Selská,74901,Vítkov,Selská,,Opava,Moravskoslezský,1
111533522,43,KJ Nová Bystřice,37833,Nová Bystřice,Rybní,557,Jindřichův Hradec,Jihočeský,1
111533522,44,KJ THK Dačice,38001,Dačice,Strojírenská,,Jindřichův Hradec,Jihočeský,1
111533522,45,"KJ Bernard Rajhrad, Palackého",66461,Rajhrad,Palackého,,Brno-venkov,Jihomoravský,1
111533522,46,KJ Vrbno pod Pradědem,79326,Vrbno pod Pradědem,Bezručova,580,Bruntál,Moravskoslezský,1
111533522,47,KJ Chlum u Třeboně,37804,Chlum u Třeboně,Chlum u Třeboně,369,Jindřichův Hradec,Jihočeský,1
111533522,48,"KJ Český Krumlov, Plešivec",38101,Český Krumlov,Pod Kaštany,181,Český Krumlov,Jihočeský,1
111533522,49,"KJ Český Krumlov, Špičák",38101,Český Krumlov,Špičák,,Český Krumlov,Jihočeský,1
111533522,50,KJ Veverská Bítýška,66471,Veverská Bítýška,Masarykovo nám.,,Brno-venkov,Jihomoravský,1
111533522,51,KJ Pasohlávky,69122,Pasohlávky,Pasohlávky,,Břeclav,Jihomoravský,1
111533522,52,"KJ Větřní, Sad Míru",38211,Větřní,Sadová,,Český Krumlov,Jihočeský,1
111533522,53,"KJ Větřní, Urbal",38211,Větřní,Na Vyhlídce,,Český Krumlov,Jihočeský,1
110100210,1,DESNÁ III,46861,Desná,Desná,,Jablonec nad Nisou,Liberecký,1
110100210,2,FVE - Nypl,46353,Zdislava,Zdislava,9,Liberec,Liberecký,1
110100617,1,SMRČNÁ,58291,Trpišovice,Trpišovice,3,Havlíčkův Brod,Vysočina,4
110303971,1,MALÁ VODNÍ ELEKTRÁRNA,75353,Všechovice,Všechovice,73,Přerov,Olomoucký,1
110100724,1,MVE I EKONERG,54901,Nové Město nad Metují,Pod Hradbami,1080,Náchod,Královéhradecký,2
111734777,1,Kogenerace EKOL,60200,Brno,Křenová,211/65,Brno-město,Jihomoravský,1
110100338,1,MVE - Vrcovice,39701,Vrcovice,Chaty Vrcovice,,Písek,Jihočeský,3
110203593,1,"EKOL, spol. s r.o.",60200,Brno,Křenová,65,Brno-město,Jihomoravský,1
110103150,1,Středisko SVP 071 Česká Třebová,56002,Česká Třebová,Semanínská,2082,Ústí nad Orlicí,Pardubický,2
110101257,1,Elektrárna Kolín,28063,Kolín V.,Tovární,21,Kolín,Středočeský,4
110101257,2,KOLÍN HYDRO,28063,Kolín V.,Tovární,21,Kolín,Středočeský,7
110103271,1,"Areál fi ELEKTRÁRNA - Zahrádky II., s.r.o.",38501,Borová Lada,Borová Lada,,Prachatice,Jihočeský,2
110202793,1,MVE - VEVERKOVÁ ELIŠKA,46331,Oldřichov v Hájích,Oldřichov v Hájích,,Liberec,Liberecký,1
110101773,1,ELEKTRÁRNA Milence spol. s r.o.,34022,Dešenice,Dešenice,37/38,Klatovy,Plzeňský,1
110102067,1,MVE ČESKÁ VES,79081,Česká Ves,U Turbíny,1024,Jeseník,Olomoucký,2
110100634,1,B I,34022,Nýrsko,Nýrsko,85,Klatovy,Plzeňský,1
110100634,2,B II,34022,Nýrsko,Nýrsko,85,Klatovy,Plzeňský,1
110100634,3,B III,34022,Nýrsko,Nýrsko,85,Klatovy,Plzeňský,2
110100634,4,B IV - vodní kolo,34022,Nýrsko,Nýrsko,,Klatovy,Plzeňský,1
110202693,1,MVE,58001,Havlíčkův Brod,U Traplů,3532,Havlíčkův Brod,Vysočina,1
110202693,2,FVE U Traplů,58001,Havlíčkův Brod,U Traplů,3532,Havlíčkův Brod,Vysočina,1
110101357,1,"Opava, Krnovská 75 E",74601,Opava,Krnovská,2864/75,Opava,Moravskoslezský,2
110101357,2,"Opava, Krnovská 75 E",74601,Opava,Krnovská,2864/75,Opava,Moravskoslezský,1
110303789,1,MVE Planá nad Lužnicí,39111,Planá nad Lužnicí,Planá nad Lužnicí,,Tábor,Jihočeský,2
110101678,1,MVE Stanovice u Kuksu,54443,Kuks,Stanovice u Kuksu,,Trutnov,Královéhradecký,1
110100207,1,FEL - TRUHLÁŘSKÁ VÝROBA,34142,Kolinec,Kolinec,8,Klatovy,Plzeňský,1
110101064,1,DOMÁCÍ KOGENERAĆNÍ JEDNOTKA,67501,Vladislav,Vladislav,75,Třebíč,Vysočina,1
110504791,1,MVE Kvítkovice,76502,Otrokovice,Kvítkovice,,Zlín,Zlínský,2
110504791,2,MVE Horka nad Moravou,78335,Horka nad Moravou,nám. Osvobození,43,Olomouc,Olomoucký,1
110100637,1,MVE ÚJEZD U PLÁNICE,33901,Újezd u Plánice,Újezd u Plánice,64,Klatovy,Plzeňský,1
110101703,1,EKOLOGICKÁ ELEKTRÁRNA - ZDĚNÝ MLÝN,26223,Bratkovice,Zděný mlýn - Bratkovice,21,Příbram,Středočeský,1
110203716,1,Energetické centrum s.r.o.,37701,Jindřichův Hradec,Otín,3,Jindřichův Hradec,Jihočeský,1
110102874,1,Kotelna - Volary,38451,Volary,Mlýnská,423,Prachatice,Jihočeský,2
110100138,1,Teplárna E 2,73965,Třinec - Staré Město,Průmyslová,1024,Frýdek-Místek,Moravskoslezský,2
110100138,2,Teplárna E 3,73965,Třinec - Staré Město,Průmyslová,1024,Frýdek-Místek,Moravskoslezský,4
110100301,1,Elektrárna Mělník EMĚ I,27703,Horní Počaply,Horní Počaply,,Mělník,Středočeský,4
110100301,2,Elektrárna Mělník II,27703,Horní Počaply,Horní Počaply,,Mělník,Středočeský,2
110100052,1,MVE Horní Maršov,54226,Horní Maršov,Horní Maršov,,Trutnov,Královéhradecký,3
110100052,2,MVE Svoboda nad Úpou - Dolní Maršov,54224,Svoboda nad Úpou,Svoboda nad Úpou,,Trutnov,Královéhradecký,3
110101127,1,Kotelna plynová 1,69301,Hustopeče,Masarykovo náměstí,8,Břeclav,Jihomoravský,2
110101127,2,Kotelna plynová 2,69301,Hustopeče,Svatopluka Čecha,967/10,Břeclav,Jihomoravský,1
111330934,1,výtopna Chropyně,76811,Chropyně,Komenského,,Kroměříž,Zlínský,1
111330934,2,FVE - Napajedla,76361,Napajedla,třída Tomáše Bati,,Zlín,Zlínský,1
111330934,3,FVE-Napajedla,76361,Napajedla,třída Tomáše Bati,,Zlín,Zlínský,1
110101534,5,FVE MLÉKOJEDY 1,41201,Mlékojedy,Mlékojedy,87,Litoměřice,Ústecký,1
110101534,6,FVE MLÉKOJEDY 2,41201,Mlékojedy,Mlékojedy,,Litoměřice,Ústecký,1
110101534,7,FVE MLÉKOJEDY 3,41201,Mlékojedy,Mlékojedy,,Litoměřice,Ústecký,1
110101534,8,FVE MLÉKOJEDY 4,41201,Mlékojedy,Mlékojedy,,Litoměřice,Ústecký,1
111118521,1,Výtopna E1,75661,Rožnov pod Radhoštěm,1. máje 82,1,Vsetín,Zlínský,1
111118521,2,Výtopna E1 - strojovna,75661,Rožnov pod Radhoštěm,1. máje 82,1,Vsetín,Zlínský,1
110404227,1,MVE Kostomlátky,28921,Kostomlátky,Kostomlátky,129,Nymburk,Středočeský,2
110404227,2,MVE Kružberk,74901,Vítkov,Vítkov,,Opava,Moravskoslezský,1
110404227,3,MVE Modřany,15900,Praha,K řece,,,,3
110404227,5,MVE Smiřice,50303,Smiřice,Smiřice,,Hradec Králové,Královéhradecký,1
110404227,6,MVE Meziboří,43513,Meziboří,Meziboří,,Most,Ústecký,2
110404227,7,MVE Seč,53807,Seč,Seč,,Chrudim,Pardubický,1
110404227,8,MVE Strž,76701,Kroměříž,Kroměříž,1588,Kroměříž,Zlínský,3
110404227,10,MVE Háj,78973,Třeština,Třeština,72,Šumperk,Olomoucký,1
110404227,11,MVE Hradištko,28912,Hradištko,Hradištko,375,Nymburk,Středočeský,2
110404227,12,MVE Miřejovice,27751,Nelahozeves,Nelahozeves,145,Mělník,Středočeský,5
110404227,13,MVE Mostiště,59401,Velké Meziříčí,Velké Meziříčí,,Žďár nad Sázavou,Vysočina,1
110100225,1,závodní teplárna,63200,Brno,Jedovnická,4303/2,Brno-město,Jihomoravský,2
110100860,1,MVE MALÉ BŘEZNO,40002,Malé Březno,Malé Březno,,Ústí nad Labem,Ústecký,1
111935668,1,"FVE-24,12 kWp",61400,Brno,Slaměníkova,1051/27,Brno-město,Jihomoravský,1
110101106,1,EURO SPRO STARÝ KOLÍN,28123,Starý Kolín,Na Baštách,1,Kolín,Středočeský,2
110101106,3,EURO SPRO HRADSKO,51243,Jablonec nad Jizerou,Hradsko,183,Semily,Liberecký,1
111633838,1,FVE Buštěhrad,27343,Buštěhrad,Třinecká,1024,Kladno,Středočeský,1
111633838,2,KJ Buštěhrad,27343,Buštěhrad,Třinecká,,Kladno,Středočeský,1
110101754,3,Centrální teplárna,14828,Praha 4 - Kunratice,Technologická,956,,,1
110101754,5,Kotelna Nová Včelnice - Na Hliněnce,37842,Nová Včelnice,Na Hliněnce,456,Jindřichův Hradec,Jihočeský,1
110101754,6,KGJ - VŠCHT Praha,14800,Praha,Chemická,956,,,1
110101754,7,Kotelna Větrník - KGJ,54941,Červený Kostelec,Generála Kratochvíla,1251,Náchod,Královéhradecký,1
110101754,8,KGJ - Velký Újezd,67532,Kojatice,Kojatice,7,Třebíč,Vysočina,1
110100917,1,MVE Kolečko,74711,Kozmice,por. Hoše,53,Opava,Moravskoslezský,2
110100917,2,FVE Evžen Kolečko,74711,Kozmice,Poručíka Hoši,106/53,Opava,Moravskoslezský,1
110304035,1,Poledníková Eva,73801,Frýdek-Místek,Na Vyhlídce,3188,Frýdek-Místek,Moravskoslezský,1
110304035,2,Malá vodní elektrárna,73925,Sviadnov,Sviadnov,,Frýdek-Místek,Moravskoslezský,1
111835034,1,Letiště Ostrava - Mošnov,74251,Mošnov,Letiště Mošnov,,Nový Jičín,Moravskoslezský,1
110203705,1,Elektrárna - Wratislav,39127,Dírná,Dírná,1,Tábor,Jihočeský,1
110504705,1,"EWA Libochovice, s.r.o.",41117,Libochovice,Libochovice,,Litoměřice,Ústecký,2
111015070,1,"FTV - EZAMONT Group, a.s.",61400,Brno,Obřanská,915/101,Brno-město,Jihomoravský,1
111015070,2,VTE - EZAMONT II,62700,Brno,Medkova,,Brno-město,Jihomoravský,1
111016046,1,MVE - Ferdinandova huť,79343,Stará Ves,Potočná,,Bruntál,Moravskoslezský,2
110604983,1,Pracoviště dětské medicíny,62500,Brno,Černopolní,212/9,Brno-město,Jihomoravský,3
110604983,2,Pracoviště reprodukční medicíny,62500,Brno,Obilní trh,526/11,Brno-město,Jihomoravský,1
110404358,1,MVE Velhartice 126,34142,Kolinec,Kolinec,126,Klatovy,Plzeňský,1
110102037,1,MVE Frýdlant v Č. - státní statek,46401,Frýdlant,Frýdlant,,Liberec,Liberecký,2
110102037,2,MVE MEZIVODÍ,46845,Velké Hamry,Velké Hamry,,Jablonec nad Nisou,Liberecký,2
110102037,3,MVE Brandl,46601,Jablonec nad Nisou,Liberecká,150/1281,Jablonec nad Nisou,Liberecký,4
110102037,4,MVE Doprava - Dolní Smržovka,46841,Smržovka,Smržovka,,Jablonec nad Nisou,Liberecký,2
110102037,7,MVE Desná I,46861,Desná,Desná,,Jablonec nad Nisou,Liberecký,1
110102037,8,FV Mezivodí Velké Hamry,46845,Velké Hamry,Velké Hamry,,Jablonec nad Nisou,Liberecký,1
110102037,9,MVE ZELENÉ ÚDOLÍ JABLONEC,46601,Jablonec nad Nisou,Liberecká,,Jablonec nad Nisou,Liberecký,1
110103289,1,PLACH,38241,Besednice,Besednice,13,Český Krumlov,Jihočeský,1
110103186,1,MVE Valcha,56601,Vysoké Mýto,Valcha,187/,Ústí nad Orlicí,Pardubický,1
110103186,2,MVE Tržek,57001,Tržek,Tržek,38,Svitavy,Pardubický,2
110202691,1,Tasovice - mlýnský náhon,67125,Tasovice,Tasovice,,Znojmo,Jihomoravský,1
110504701,1,Sluneční elektrárna Lukavice v Čechách,56151,Lukavice,Lukavice,10,Ústí nad Orlicí,Pardubický,1
110101251,1,MVE DOLNÍ LUKAVICE - ÚHLAVA,33444,Dolní Lukavice,Dolní Lukavice,107,Plzeň-jih,Plzeňský,3
110203618,1,ČOV SMIŘICE,50303,Smiřice,Čistírna odpadních vod,,Hradec Králové,Královéhradecký,1
110203618,2,"FVE Třebíč - Řípov, Fibichova 958",67401,Třebíč,Fibichova,958/4,Třebíč,Vysočina,1
110101649,1,Nivnice I,68751,Nivnice,Brodská,834,Uherské Hradiště,Zlínský,2
110101649,2,Nivnice II,68751,Nivnice,Brodská,834,Uherské Hradiště,Zlínský,2
110907427,1,Fosfa I,69141,Břeclav,Hraniční,268,Břeclav,Jihomoravský,2
110907427,2,Fosfa II,69141,Břeclav,Hraniční,268,Břeclav,Jihomoravský,2
110907427,5,Fosfa V,69141,Břeclav,Hraniční,268/5,Břeclav,Jihomoravský,1
110907427,6,Fosfa VI,69141,Břeclav,Břeclav,268/6,Břeclav,Jihomoravský,1
110907427,7,Fosfa VII,69141,Břeclav,Hraniční,,Břeclav,Jihomoravský,2
110101938,1,Dvořiště,39501,Mnich,Mnich,14,Pelhřimov,Vysočina,1
110101725,1,Loucký Mlýn Radčice č.65,38901,Vodňany,Loucký Mlýn,65,Strakonice,Jihočeský,1
110102739,1,MVE - rybník Valcha Žirovnice,39468,Žirovnice,Žirovnice,,Pelhřimov,Vysočina,2
110102739,2,MVE - Hutní Žirovnice,39468,Žirovnice,Popelínská,277,Pelhřimov,Vysočina,1
110102705,1,MVE Meziříčko,67961,Letovice,Letovice,,Blansko,Jihomoravský,2
110202128,1,MVE SMOLNÉ PECE U NEJDKU,36225,Smolné Pece,Smolné Pece u Nejdku,,Karlovy Vary,Karlovarský,1
110303796,1,František Drahoš,53854,Luže,Rvasice,16/2,Chrudim,Pardubický,1
110202480,1,Mlýnské nábřeží,61400,Brno,Mlýnské nábřeží,155/2,Brno-město,Jihomoravský,1
110202977,1,MVE Chlum u Křemže,38203,Křemže,Chlum,151,Český Krumlov,Jihočeský,1
110202171,1,Mlýn Vlčeves - Papírna,39118,Vlčeves,Vlčeves,39,Tábor,Jihočeský,1
110103197,1,MVE Matoušovský mlýn,39131,Dražice,Dražice,,Tábor,Jihočeský,3
110101262,1,MVE Špačkův Mlýn,39201,Soběslav,Soběslav,,Tábor,Jihočeský,1
